signal,target,horizon,ic_spearman,pearson,quintile_spread,quantile_means,hit_ratio,n_obs,ic_neutral
intraday_range_expansion,IWM,20,-0.057037765591948376,0.010533686140345753,-0.005734094768795942,"{1: 0.021842961187277996, 2: 0.014242638906378524, 3: 0.015684479241419972, 4: 0.011031933565886184, 5: 0.016108866418482054}",0.6594360086767896,461,0.03481474594393566
realized_volatility_10d,IWM,1,0.01352577036044228,0.04631982135513896,0.001241561368446807,"{1: 0.0012720117843271048, 2: 0.0011252472829631568, 3: 0.0005484260303292208, 4: -0.0018279168988023576, 5: 0.002513573152773912}",0.5398773006134969,489,0.02955161686217427
realized_volatility_10d,IWM,5,0.06650520618030771,0.10768280690648993,0.003780980820282673,"{1: 0.00890470998453838, 2: -0.00024813095723845967, 3: 0.001407519607241669, 4: -0.0028873924432652963, 5: 0.012685690804821053}",0.5587628865979382,485,0.10077009704878938
realized_volatility_10d,IWM,10,0.0751779521612507,0.16176563654449372,0.00935017777059718,"{1: 0.012084290496111766, 2: 0.0016466434516168235, 3: 0.005201875445611109, 4: 0.0008502216676737629, 5: 0.021434468266708945}",0.6166666666666667,480,0.11040087440761026
realized_volatility_10d,IWM,20,0.056622334285246184,0.19921068516191953,0.010157134530000547,"{1: 0.012773105342873124, 2: 0.014355334396459453, 3: 0.018302623647361103, 4: 0.013396374593883823, 5: 0.02293023987287367}",0.6617021276595745,470,0.07808253141803419
volatility_of_volume,IWM,1,0.031484263764292766,0.0010707502645815725,-0.0008204832659738405,"{1: 3.804531689287927e-05, 2: -0.00033716170201922416, 3: 0.0027810485217193742, 4: 0.002262657304249687, 5: -0.0007824379490809613}",0.5427974947807933,479,0.06125102531361255
volatility_of_volume,IWM,5,0.00022785929828293745,-0.05575211366204558,-0.00851723039323258,"{1: 0.001372887466935243, 2: -0.0020986278304737367, 3: 0.016488432956490655, 4: 0.012078629695305008, 5: -0.007144342926297337}",0.5642105263157895,475,-0.0077298889378648265
volatility_of_volume,IWM,10,-0.022854634731016482,-0.08239612734936207,-0.01112986554196099,"{1: 0.0015168571555990622, 2: 0.005581385534071043, 3: 0.024150204031520135, 4: 0.020649167618488257, 5: -0.009613008386361928}",0.6191489361702127,470,-0.023191225635682156
volatility_of_volume,IWM,20,-0.08700472612572963,-0.11169427107383734,-0.026102369130106384,"{1: 0.014116843182113413, 2: 0.004277635900242029, 3: 0.04881480657987302, 4: 0.02299325248171612, 5: -0.01198552594799297}",0.658695652173913,460,-0.0638945824757735
gap_extension,IWM,1,-0.01765077267121792,-0.028152377513043263,-0.0015535056256367626,"{1: 0.0009825565898211263, 2: 0.00016409295487270623, 3: 0.002606355369527592, 4: 0.0003825500185982885, 5: -0.0005709490358156362}",0.5080645161290323,496,0.02054697456477686
gap_extension,IWM,5,-0.05783447022408902,-0.075503681410266,-0.005918554027631809,"{1: 0.004996524278345263, 2: 0.0028455719323930203, 3: 0.008731211488569129, 4: 0.003490711012686137, 5: -0.0009220297492865457}",0.4898373983739837,492,0.031877304239928864
gap_extension,IWM,10,-0.012727286705922495,-0.030695953207337756,0.003658873329660181,"{1: 0.007908173711305817, 2: 0.0037560722369131636, 3: 0.01249643478800238, 4: 0.003976395037199197, 5: 0.011567047040965998}",0.5420944558521561,487,0.09909678566313909
gap_extension,IWM,20,-0.08490477583628382,-0.09727026544738357,-0.0057342487316926205,"{1: 0.021926033190148325, 2: 0.0175625331760394, 3: 0.019552704511514675, 4: 0.004507014232954288, 5: 0.016191784458455705}",0.5283018867924528,477,0.10184387691709527
exhaustion_composite,IWM,1,0.029931163970510478,0.04566087733905333,0.0018263946495627305,"{1: -0.0004641813767479808, 2: 0.002157749391898236, 3: 0.0013211811282768393, 4: -0.0009856104132553289, 5: 0.0013622132728147497}",0.456,500,0.04094876099924179
exhaustion_composite,IWM,5,-0.004560365347925054,0.0143567861871438,0.00695364265929337,"{1: -0.0021436732503679256, 2: 0.013899593913743733, 3: 0.0029178235176508913, 4: -0.0009325117785001656, 5: 0.004809969408925445}",0.4314516129032258,496,0.005132833778787871
exhaustion_composite,IWM,10,0.05581929150068426,0.09888747774062076,0.015261552055707882,"{1: -0.0023708710973355525, 2: 0.015329962107590293, 3: 0.006993239146360665, 4: 0.005949134354934274, 5: 0.01289068095837233}",0.46435845213849286,491,0.1028955863156526
exhaustion_composite,IWM,20,0.042570153229031925,0.0752371128222669,0.011641473345595297,"{1: 0.005886542809216378, 2: 0.014361289293535154, 3: 0.017179831057660428, 4: 0.02317616030826093, 5: 0.017528016154811674}",0.4407484407484408,481,0.1773087201333215
