signal,target,horizon,ic_spearman,pearson,quintile_spread,quantile_means,hit_ratio,n_obs,ic_neutral
pct_above_sma20,IWM,10,-0.12799891371689623,-0.12618900874323946,-0.008139087870043462,"{1: 0.019349614283026575, 2: 0.013820467652159692, 3: -0.007047210552413268, 4: 0.004802594621440425, 5: 0.011210526412983113}",0.5859872611464968,471,-0.0635564620072198
pct_above_sma20,IWM,20,-0.11996391579881752,-0.0957062933352063,-0.004555935976878301,"{1: 0.02423825363898401, 2: 0.02380560113852618, 3: 0.00977706119507464, 4: 0.001381610859329276, 5: 0.01968231766210571}",0.6290672451193059,461,-0.05870794787163157
pct_above_sma50,IWM,1,0.008499481917665974,0.02674069753237842,0.0014518104869461282,"{1: 0.0002884152004090559, 2: 0.00010443817579242312, 3: 0.0006097750494230398, 4: 0.0005268127581754063, 5: 0.001740225687355184}",0.5222222222222223,450,0.02924460204986833
pct_above_sma50,IWM,5,-0.07375771535862517,-0.03411246893021652,-0.0007246367376252151,"{1: 0.004072567785377734, 2: 0.007125838871074626, 3: 0.0019920930004108392, 4: 0.0033865865660022503, 5: 0.003347931047752519}",0.5381165919282511,446,0.01341394558285101
pct_above_sma50,IWM,10,-0.11980385742446145,-0.09092022162330077,-0.0036161432165822656,"{1: 0.010093328977748919, 2: 0.016668254056698358, 3: 0.0029658628457816614, 4: 0.005123580616321616, 5: 0.006477185761166653}",0.5941043083900227,441,-0.010711672405225331
pct_above_sma50,IWM,20,-0.08578939950819692,-0.05423979550623477,-0.0009821395426100263,"{1: 0.010442192223062002, 2: 0.030010649524781004, 3: 0.015325928784739533, 4: 0.01203592680849765, 5: 0.009460052680451976}",0.6496519721577726,431,-0.02705621457745298
pct_new_20d_high,IWM,1,-0.04358602634906181,-0.01872575033732853,-0.0004519909547138212,"{1: 0.0006874297840054715, 2: 0.0020805062422296627, 3: -0.0008640625611579545, 4: 0.001749763202829847, 5: 0.00023543882929165025}",0.3416666666666667,480,-0.03099046846129123
pct_new_20d_high,IWM,5,-0.015628995859285687,0.006377799930163459,0.003258632094511997,"{1: 0.0007296878138834013, 2: 0.010208010147401213, 3: 0.0006208729434525708, 4: 0.0051046542588992164, 5: 0.0039883199083953986}",0.36134453781512604,476,0.05797282939643246
pct_new_20d_high,IWM,10,-0.05746352501299887,-0.0030068068316110694,0.006728636263021075,"{1: 0.0010567840600990703, 2: 0.026196708563331193, 3: 0.002581999808248759, 4: 0.004709684239237018, 5: 0.007785420323120146}",0.40764331210191085,471,0.06047338505375336
pct_new_20d_high,IWM,20,-0.015516279699506513,0.013582888927002029,0.017083828050615445,"{1: -0.0009538185251534935, 2: 0.049133216064116955, 3: -0.0017342534973258444, 4: 0.016583517798269564, 5: 0.016130009525461952}",0.43817787418655096,461,0.09961316479377005
pct_positive_5d_return,IWM,1,0.032852305191830945,0.05264904735751672,0.0016998186228947198,"{1: 0.0006860134651546045, 2: -0.0005460583613086246, 3: -5.5209006189620755e-05, 4: 0.001266343693328616, 5: 0.0023858320880493244}",0.5182186234817814,494,0.03497222191199117
pct_positive_5d_return,IWM,5,0.029781656716671875,0.07273533604993007,0.004461660562272497,"{1: 0.0010625310111892403, 2: 0.0008175591001772084, 3: 0.006359347297803922, 4: 0.005619825929040972, 5: 0.005524191573461738}",0.5285714285714286,490,0.0642567958357432
pct_positive_5d_return,IWM,10,-0.038594340427576264,-0.0168366179326628,0.0013450411059254385,"{1: 0.009926720517664188, 2: 0.01020199460123394, 3: 0.0011064701787599567, 4: 0.0077750819978981076, 5: 0.011271761623589626}",0.5793814432989691,485,0.019077295854958955
pct_positive_5d_return,IWM,20,-0.048458209650418776,-0.03477227341200766,-0.0026508226016272105,"{1: 0.021623638867798896, 2: 0.016706522848251918, 3: 0.011376716743942743, 4: 0.0119175320647871, 5: 0.018972816266171685}",0.6294736842105263,475,0.04213052377712319
median_component_return,IWM,1,-0.009641303892116735,0.04449683412902341,0.0024201018985396715,"{1: -0.0015513580597543764, 2: 0.004054342320975866, 3: 0.0018658283436537371, 4: -0.0017288837824129821, 5: 0.0008687438387852953}",0.4919678714859438,498,-0.00719227251687967
median_component_return,IWM,5,0.03953237609691117,0.051598087014169,0.00749917417324367,"{1: -0.002498290260741872, 2: 0.008390562804235755, 3: 0.004987248869399858, 4: 0.0031643156714095447, 5: 0.005000883912501798}",0.5182186234817814,494,0.024002058687892215
median_component_return,IWM,10,0.01405439577017572,0.022803297723337824,0.005449004966461672,"{1: 0.0038223861294716588, 2: 0.010753014756527889, 3: 0.010467688484163443, 4: 0.005042411658619546, 5: 0.009271391095933331}",0.5132924335378323,489,0.020455014592664657
median_component_return,IWM,20,-0.01238491540080887,-0.0005952958829431787,0.0024381050472964995,"{1: 0.01587791832900428, 2: 0.01933698005814743, 3: 0.017861434800794496, 4: 0.007742066736448393, 5: 0.01831602337630078}",0.5281837160751566,479,-0.001234040934659223
return_dispersion,IWM,1,-0.011095911247478593,-0.01477357873163838,-0.0028964794985661046,"{1: 0.0019111860189096452, 2: -0.000808629732654066, 3: 0.0007067948096086119, 4: 0.0026800749114420596, 5: -0.0009852934796564594}",0.5381526104417671,498,-0.02087544719805522
return_dispersion,IWM,5,-0.018405387360228825,0.01320421709510133,-0.0062732034322091285,"{1: 0.0072558395529276195, 2: 0.001900122151253234, 3: 0.0011674743005367558, 4: 0.0077000652898653165, 5: 0.000982636120718491}",0.5526315789473685,494,0.048132275792836896
return_dispersion,IWM,10,-0.07694727292506061,-0.03139359889995059,-0.015032964833660999,"{1: 0.014736927155084479, 2: 0.009466617039250802, 3: 0.003067747864874565, 4: 0.012306128145926534, 5: -0.00029603767857652106}",0.6073619631901841,489,0.018809574368268484
return_dispersion,IWM,20,-0.16126748106672723,-0.09317683553936841,-0.02610670310523862,"{1: 0.029460070598531046, 2: 0.024695502501012597, 3: 0.008405533583412174, 4: 0.013121450153432737, 5: 0.0033533674932924285}",0.6534446764091858,479,-0.019526162090431533
equal_weight_vs_cap_weight,IWM,1,0.05209560960907537,0.07533043668629547,0.004009556524333935,"{1: -0.0008304703802277857, 2: 0.0018931724046378834, 3: 0.0004310788328370252, 4: -0.0011803204054999816, 5: 0.003179086144106149}",0.5140562248995983,498,0.06559972004750257
equal_weight_vs_cap_weight,IWM,5,0.020796064545397307,0.03847726194372797,0.0020250684961668503,"{1: 0.002056011549793506, 2: 0.0028150785968464247, 3: 0.005090482290656346, 4: 0.005003111275379326, 5: 0.004081080045960356}",0.5384615384615384,494,0.040930053021404754
equal_weight_vs_cap_weight,IWM,10,0.0021538073139343245,0.013678199397886153,0.003780371431195178,"{1: 0.006309278658084134, 2: 0.007888078364358559, 3: 0.008431652192801448, 4: 0.006617456939668315, 5: 0.010089650089279312}",0.523517382413088,489,0.05217652103631788
equal_weight_vs_cap_weight,IWM,20,-0.029092163765166275,-0.025924754923070403,0.0021013297322220147,"{1: 0.01713069033349278, 2: 0.017555717827605236, 3: 0.013042185519289397, 4: 0.01212360904124416, 5: 0.019232020065714794}",0.511482254697286,479,0.07605664755030196
advance_decline_ratio,IWM,1,-0.021783532357136287,-0.017177741512503567,0.0005459195260832111,"{1: 9.275141016251945e-05, 2: 0.0019980002704207507, 3: 0.0016836163881967998, 4: -0.001059215302383507, 5: 0.0006386709362457306}",0.5085106382978724,470,-0.08856250646925301
advance_decline_ratio,IWM,5,0.046131541330723815,0.04190566737397779,0.006485497354209908,"{1: 0.0012951408301226641, 2: 0.003951302972188164, 3: 0.004120644397523506, 4: 0.002525323441386069, 5: 0.007780638184332572}",0.5214592274678111,466,-0.032220153839697355
advance_decline_ratio,IWM,10,0.017541908621498462,0.033189602767496426,0.006272874068438982,"{1: 0.006153516012173563, 2: 0.006826405746151692, 3: 0.010105712052182332, 4: 0.005418466149107365, 5: 0.012426390080612545}",0.5726681127982647,461,-0.03449937813961881
advance_decline_ratio,IWM,20,-0.007802494289651322,0.007053232726018994,0.004086348477141,"{1: 0.01872415899293482, 2: 0.015714838472802115, 3: 0.014103247133517141, 4: 0.00855631072553646, 5: 0.02281050747007582}",0.614190687361419,451,-0.008165534301011463
breadth_thrust,IWM,1,0.015998597079312442,0.06298049082804788,0.0021708404076615398,"{1: -0.0010009760548909726, 2: 0.0013256163141571614, 3: 0.0008838414201548937, 4: 0.0015891755650402433, 5: 0.0011698643527705672}",0.3936842105263158,475,0.034492576748547076
breadth_thrust,IWM,5,0.015211761322721534,0.04972541398069844,0.006702462812640411,"{1: -0.0010906036053711337, 2: 0.007398051552133849, 3: 0.004477239851113437, 4: 0.004213960557087562, 5: 0.0056118592072692776}",0.3885350318471338,471,0.06058159841453603
breadth_thrust,IWM,10,-0.03161131976727132,-0.009453703827806591,0.0031027204801232647,"{1: 0.004958243142119322, 2: 0.014040555853649404, 3: 0.010805233504624163, 4: 0.0045049366439066695, 5: 0.008060963622242586}",0.3648068669527897,466,-0.005727912490282202
breadth_thrust,IWM,20,-0.06298122459867088,-0.03920634244746303,-0.00818547854431805,"{1: 0.013950475994890273, 2: 0.01934824244574973, 3: 0.021878807888148957, 4: 0.01383920062401544, 5: 0.005764997450572223}",0.4166666666666667,456,0.006016692281575291
breadth_divergence,IWM,1,0.005487028539637148,0.020093511688864623,0.0011730111661645767,"{1: 0.0003166981117341828, 2: 0.001351992042747207, 3: -0.0006683318379790072, 4: 0.0014232861352474764, 5: 0.0014897092778987594}",0.41702127659574467,470,0.002189508754775744
breadth_divergence,IWM,5,-0.010396355074035746,-0.009396358004696166,0.0023727041083085564,"{1: 0.0005508291807045007, 2: 0.007092856765183836, 3: 0.004554585288327354, 4: 0.0056009817068264885, 5: 0.0029235332890130573}",0.41416309012875535,466,-0.009688952702942611
breadth_divergence,IWM,10,-0.058125598602352516,-0.09534821254012651,-0.00800285565868877,"{1: 0.010924348756401392, 2: 0.007787303471829931, 3: 0.012397379689941592, 4: 0.004432731164124779, 5: 0.0029214930977126212}",0.4229934924078091,461,-0.04266391871433889
breadth_divergence,IWM,20,-0.08706602611611236,-0.07084414719986906,-0.008143079877720925,"{1: 0.016306638412535015, 2: 0.014029183762257327, 3: 0.020257741006298013, 4: 0.01104758000577198, 5: 0.00816355853481409}",0.43458980044345896,451,-0.09046865351295286
