Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-07,242.91539534726562,246.20342461687457,241.7197524865234,244.1110382080078,223234,0.0,0.0
2025-05-08,244.1110382080078,246.4026958930943,240.32482314613762,244.1110382080078,170639,0.0,0.0
2025-05-09,242.8157483568303,245.00776276823643,240.9226484568486,242.41720581054688,185516,0.0,0.0
2025-05-12,244.80849527648877,248.09652454609773,241.12192345444038,244.1110382080078,155943,0.0,0.0
2025-05-13,244.11102695261013,245.80485552751503,235.94078337692167,239.92626953125,223146,0.0,0.0
2025-05-14,239.12916917067307,239.62735493977863,230.85928236283598,233.15093994140625,274923,0.0,0.0
2025-05-15,231.45711402917107,233.35021389217593,228.76691388574503,230.36109924316406,159356,0.0,0.0
2025-05-16,233.64913024904635,235.44260209334846,229.26510147712872,230.75965881347656,135503,0.0,0.0
2025-05-19,230.75965385173615,231.85565341943794,226.37560997065978,231.3574676513672,183135,0.0,0.0
2025-05-20,231.15819747435506,232.95166928854763,228.06943961638882,229.06581115722656,174804,0.0,0.0
2025-05-21,228.16909539116753,228.96619570832803,223.7850664519208,224.18360900878906,178998,0.0,0.0
2025-05-22,223.28688134493052,223.28688134493052,216.8104659535287,219.20175170898438,279233,0.0,0.0
2025-05-23,220.69630872964285,220.79595197070984,212.3267933964346,217.4082794189453,262748,0.0,0.0
2025-05-26,219.69993415357814,220.6963057370411,217.8068342263681,219.3013916015625,137938,0.0,0.0
2025-05-27,220.69630231445066,221.09484486028566,217.90645888333498,219.40101623535156,220776,0.0,0.0
2025-05-28,220.6963089470823,220.79595218824744,217.80683739438174,218.30502319335938,338354,0.0,0.0
2025-05-29,224.7814371108126,229.36473730939403,218.00610724831836,219.69993591308594,527755,0.0,0.0
2025-05-30,219.69993787787945,224.58215263824047,218.6039230361213,220.99522399902344,690726,0.0,0.0
2025-06-02,218.8032044062231,227.1727195722524,217.6075463509986,220.69630432128906,321324,0.0,0.0
2025-06-03,222.78868905367057,235.9407907322809,218.40464502518472,235.64187622070312,777763,0.0,0.0
2025-06-04,236.93717306122832,259.554805678518,233.7487869342692,256.9642333984375,1207638,0.0,0.0
2025-06-05,254.07475534092964,262.64355709262077,249.19254063339508,258.06024169921875,931887,0.0,0.0
2025-06-06,255.17076529663953,266.92793766627153,250.48780675236307,266.3301086425781,660478,0.0,0.0
2025-06-09,266.33011561026103,270.51488847874884,262.3446292238338,267.027587890625,437638,0.0,0.0
2025-06-10,266.230482905723,269.418853532789,263.63991086652544,268.5221252441406,313091,0.0,0.0
2025-06-11,265.03483462838733,267.32647705078125,260.05297683462067,267.32647705078125,287919,0.0,0.0
2025-06-12,267.1272380837794,273.80290971067393,263.24139483725133,267.7250671386719,371599,0.0,0.0
2025-06-13,263.0420921860586,270.0166931152344,262.3446199304022,270.0166931152344,276632,0.0,0.0
2025-06-16,270.01668467115496,272.0094277314587,262.24499889870884,263.9388122558594,197276,0.0,0.0
2025-06-17,263.6399234639601,266.0312091502332,256.0674934517226,265.4333801269531,192253,0.0,0.0
2025-06-18,265.0348284275261,269.3192138671875,263.44062788944996,269.3192138671875,181753,0.0,0.0
2025-06-20,269.2196248455968,271.71055390446855,267.2268815984994,269.5185241699219,568628,0.0,0.0
2025-06-23,266.3300928890231,272.60725165623586,263.9388073425425,270.41522216796875,218537,0.0,0.0
2025-06-24,274.0021940590679,277.98768051810885,273.30472176599625,274.9985656738281,329345,0.0,0.0
2025-06-25,275.4967479707253,276.9913053738215,272.60727640610907,274.20147705078125,252372,0.0,0.0
2025-06-26,274.30107639349086,275.6960208932462,270.9134191944709,274.6000061035156,158189,0.0,0.0
2025-06-27,278.0,278.6000061035156,271.1000061035156,275.29998779296875,168775,1.0,0.0
2025-06-30,276.0,286.6000061035156,276.0,280.79998779296875,301069,0.0,0.0
2025-07-01,278.0,282.3999938964844,274.3999938964844,276.0,166155,0.0,0.0
2025-07-02,275.1000061035156,275.70001220703125,267.29998779296875,269.79998779296875,197843,0.0,0.0
2025-07-03,267.70001220703125,273.79998779296875,267.6000061035156,269.5,126223,0.0,0.0
